unix_ms,working_set_bytes,private_bytes,handle_count,thread_count
1790274013872,309686272,258695168,205,33
1790274018882,274636800,199684096,190,33
1790274023895,274636800,199684096,190,33
1790274028903,273784832,198373376,173,17
1790274033916,282976256,215748608,196,39
1790274038933,274968576,200175616,196,39
1790274043949,274968576,200175616,196,39
1790274048961,273797120,198373376,172,17
1790274053972,283435008,210948096,192,35
1790274058980,274759680,199852032,191,35
1790274063990,273801216,198377472,174,17
1790274068998,273801216,198377472,172,17
1790274074007,274870272,200019968,194,37
1790274079013,274870272,200019968,194,37
1790274084032,273805312,198381568,173,17
1790274089046,273805312,198381568,173,17
1790274094064,274874368,200024064,194,37
1790274099083,274874368,200024064,194,37
1790274104101,273809408,198385664,172,17
1790274109107,273809408,198385664,173,17
1790274114115,274714624,199778304,191,34
1790274119125,274714624,199778304,191,34
1790274124135,273809408,198385664,173,17
1790274129151,309026816,257949696,209,37
1790274134158,274874368,200032256,194,37
1790274139173,274874368,200032256,194,37
1790274144180,273809408,198393856,173,17
1790274149192,274661376,199704576,205,33
1790274154198,274657280,199704576,190,33
1790274159203,274657280,199704576,190,33
1790274164212,273805312,198393856,173,17
1790274169230,274661376,199704576,190,33
1790274174239,274661376,199704576,190,33
1790274179260,273809408,198393856,174,17
1790274184277,273809408,198393856,172,17
1790274189287,274980864,200196096,196,39
1790274194295,274980864,200196096,196,39
1790274199308,273809408,198393856,172,17
1790274204323,273809408,198393856,173,17
1790274209332,274927616,200114176,195,38
1790274214350,274927616,200114176,195,38
1790274219356,273809408,198393856,173,17
1790274224367,273809408,198393856,173,17
1790274229386,274608128,199622656,189,32
1790274234398,274608128,199622656,189,32
1790274239414,273809408,198393856,173,17
1790274244430,274624512,199671808,190,33
1790274249447,274661376,199704576,190,33
1790274254467,274661376,199704576,189,33
1790274259479,273809408,198393856,170,17
1790274264493,274903040,200118272,194,38
1790274269504,274903040,200118272,194,38
1790274274510,273784832,198397952,172,17
1790274279517,273784832,198397952,172,17
1790274284530,275058688,200331264,196,40
1790274289551,275058688,200331264,196,40
1790274294572,273833984,198447104,170,17
1790274299587,273833984,198447104,172,17
1790274304598,274792448,199921664,191,35
1790274309605,274792448,199921664,191,35
1790274314624,273833984,198447104,170,17
1790274319638,273833984,198447104,172,17
1790274324648,274952192,200167424,194,38
1790274329664,274952192,200167424,194,38
1790274334681,273833984,198447104,172,17
1790274339707,290779136,226869248,205,34
1790274344729,274739200,199839744,190,34
1790274349745,274739200,199839744,190,34
1790274354756,273833984,198447104,172,17
1790274359776,283422720,216498176,190,34
1790274364788,274841600,200003584,192,36
1790274369809,274841600,200003584,192,36
1790274374824,273829888,198447104,170,17
1790274379844,287916032,223694848,209,37
1790274384859,276123648,201728000,193,37
1790274389879,276123648,201728000,193,37
1790274394887,275062784,200089600,172,17
1790274399909,315396096,272719872,206,37
1790274404930,247664640,173162496,193,37
1790274409946,247676928,173162496,192,37
1790274414966,246611968,171524096,170,17
1790274419971,286375936,211591168,191,35
1790274424987,272908288,198086656,191,35
1790274430001,271949824,196612096,172,17
1790274435012,271949824,196612096,172,17
1790274440021,274083840,200318976,193,37
1790274445033,274083840,200318976,193,37
1790274450038,273018880,198680576,170,17
1790274455055,273018880,198680576,172,17
1790274460071,255332352,184881152,197,41
1790274465088,255336448,184881152,197,41
1790274470103,242720768,167321600,170,17
1790274475117,242720768,167321600,172,17
1790274480129,273391616,199155712,191,35
1790274485143,273391616,199155712,191,35
1790274490153,272433152,197681152,172,17
1790274495163,287698944,227196928,195,36
1790274500175,275054592,200273920,192,36
1790274505195,275054592,200273920,191,36
1790274510206,274042880,198721536,172,17
1790274515222,275128320,200364032,193,37
1790274520236,275128320,200364032,193,37
1790274525247,274063360,198725632,172,17
1790274530254,274063360,198725632,170,17
1790274535260,271298560,198062080,189,33
1790274540273,271343616,198062080,189,33
1790274545286,270491648,196751360,172,17
1790274550297,270491648,196755456,172,17
1790274555315,273940480,199778304,197,41
1790274560322,259870720,199778304,197,41
1790274565330,258592768,197812224,170,17
1790274570347,258592768,197812224,172,17
1790274575366,260071424,199299072,191,35
1790274580380,260071424,199299072,191,35
1790274585396,259112960,197828608,172,17
1790274590414,235921408,177307648,211,39
1790274595419,257896448,198729728,195,39
1790274600435,257896448,198733824,194,39
1790274605449,256724992,196931584,172,17
1790274610453,259481600,198819840,196,40
1790274615462,259481600,198819840,196,40
1790274620471,258260992,196935680,172,17
1790274625482,258260992,196935680,172,17
1790274630499,260284416,199462912,191,35
1790274635511,260284416,199462912,191,35
1790274640526,259325952,197988352,170,17
1790274645530,259325952,197988352,172,17
1790274650542,260296704,199462912,191,35
1790274655550,260296704,199462912,191,35
1790274660569,259338240,197988352,172,17
1790274665581,259338240,197988352,170,17
1790274670590,261361664,201609216,192,36
1790274675605,261361664,201609216,192,36
1790274680613,260349952,200069120,172,17
1790274685631,271704064,219897856,187,31
1790274690641,263258112,203190272,187,31
1790274695648,263258112,203190272,187,31
1790274700654,262512640,202043392,170,17
1790274705665,263507968,203145216,192,36
1790274710684,263507968,203145216,192,36
1790274715703,262496256,201588736,172,17
1790274720722,262496256,201588736,172,17
1790274725736,263544832,203231232,193,37
1790274730748,263544832,203231232,193,37
1790274735763,262479872,201592832,170,17
1790274740770,262479872,201592832,172,17
1790274745785,263499776,203149312,192,36
1790274750798,263499776,203149312,192,36
1790274755812,262488064,201592832,172,17
1790274760825,284585984,235245568,208,38
1790274765837,263614464,203313152,194,38
1790274770849,263614464,203313152,194,38
1790274775863,262496256,201592832,172,17
1790274780869,272236544,211918848,193,37
1790274785875,263573504,203235328,193,37
1790274790896,262508544,201596928,172,17
1790274795906,262508544,201596928,170,17
1790274800925,263749632,203481088,196,40
1790274805933,263749632,203481088,196,40
1790274810942,262524928,201596928,172,17
1790274815957,262524928,201596928,172,17
1790274820965,237572096,179179520,193,37
1790274825980,237776896,179367936,193,37
1790274830988,236740608,177741824,170,17
1790274835997,236740608,177741824,172,17
1790274841018,261922816,202088448,194,38
1790274846024,261922816,202088448,194,38
1790274851037,260804608,200368128,172,17
1790274856052,260804608,200368128,171,17
1790274861060,259342336,201846784,191,35
1790274866068,259342336,201846784,191,35
1790274871076,258383872,200376320,172,17
1790274876082,259502080,202022912,193,37
1790274881094,259518464,202022912,193,37
1790274886098,258453504,200384512,173,17
1790274891110,258453504,200384512,170,17
1790274896123,259485696,201945088,191,36
1790274901139,259485696,201945088,192,36
1790274906159,258473984,200388608,172,17
1790274911170,258473984,200388608,172,17
1790274916180,260493312,203157504,193,37
1790274921198,260493312,203157504,193,37
1790274926209,259428352,201519104,170,17
1790274931218,259428352,201519104,172,17
1790274936230,260083712,202502144,185,29
1790274941247,260083712,202502144,185,29
1790274946258,259444736,201523200,172,17
1790274951280,301502464,261910528,203,33
1790274956284,258695168,201572352,189,33
1790274961302,258695168,201572352,188,33
1790274966322,257843200,200261632,172,17
1790274971334,259944448,201752576,190,34
1790274976347,259952640,201752576,190,34
1790274981364,259047424,200364032,172,17
1790274986379,259047424,200364032,170,17
1790274991392,260149248,202027008,193,37
1790274996398,260149248,202027008,193,37
1790275001406,259084288,200388608,172,17
1790275006417,259084288,200388608,172,17
1790275011434,260333568,202190848,195,39
1790275016452,260333568,202190848,195,39
1790275021458,259162112,200392704,172,17
1790275026473,259162112,200392704,170,17
1790275031478,260018176,201629696,188,32
1790275036483,260018176,201629696,188,32
1790275041493,259219456,200404992,172,17
1790275046515,275845120,232292352,210,38
1790275051534,260358144,202129408,194,38
1790275056542,260358144,202129408,193,38
1790275061550,259239936,200409088,170,17
1790275066569,260276224,202014720,192,36
1790275071579,260276224,202014720,192,36
1790275076591,259264512,200458240,173,17
1790275081602,259264512,200458240,172,17
1790275086616,260079616,201687040,188,32
1790275091621,260079616,201687040,187,32
1790275096640,259280896,200458240,170,17
1790275101657,259280896,200458240,172,17
1790275106672,260386816,202096640,193,37
1790275111678,260386816,202096640,193,37
1790275116693,259321856,200458240,172,17
1790275121705,260390912,202096640,207,37
1790275126712,260395008,202096640,193,37
1790275131718,260395008,202096640,193,37
1790275136729,259330048,200458240,172,17
1790275141738,261345280,203546624,191,35
1790275146757,261345280,203546624,191,35
1790275151770,260386816,202080256,172,17
1790275156788,260386816,202080256,170,17
1790275161805,260714496,203800576,194,38
1790275166817,260714496,203800576,194,38
1790275171827,259596288,202080256,170,17
1790275176840,259596288,202080256,172,17
1790275181854,237301760,181207040,190,34
1790275186869,237322240,181207040,190,34
1790275191889,236417024,180789248,172,17
1790275196903,282210304,242003968,203,32
1790275201922,256204800,198098944,191,35
1790275206941,256204800,198098944,191,35
1790275211951,255246336,196624384,172,17
1790275216956,257929216,201773056,197,41
1790275221962,257929216,201773056,197,41
1790275226970,256651264,199806976,173,17
1790275231984,256651264,199819264,170,17
1790275236996,258433024,201646080,194,38
1790275242013,258433024,201646080,194,38
1790275247034,257314816,199925760,172,17
1790275252045,257314816,199925760,172,17
1790275257051,259162112,202514432,192,36
1790275262070,259162112,202514432,192,36
1790275267085,258150400,200957952,172,17
1790275272104,258150400,200957952,172,17
1790275277111,259129344,202432512,191,35
1790275282125,259129344,202432512,191,35
1790275287140,258170880,200957952,172,17
1790275292159,270008320,221605888,207,37
1790275297172,259264512,202600448,193,37
1790275302191,259264512,202600448,193,37
1790275307200,258199552,200970240,170,17
1790275312209,255291392,198262784,192,36
1790275317227,255295488,198270976,192,36
1790275322239,254283776,196718592,173,17
1790275327249,254283776,196722688,172,17
1790275332268,257564672,199368704,192,36
1790275337285,257568768,199368704,192,36
1790275342299,256557056,197812224,170,17
1790275347314,256557056,197812224,172,17
1790275352321,257867776,199618560,195,39
1790275357337,257867776,199618560,195,39
1790275362351,256696320,197820416,172,17
1790275367366,257740800,199376896,207,36
1790275372379,257806336,199376896,192,36
1790275377395,257806336,199376896,192,36
1790275382408,256794624,197820416,172,17
1790275387416,258854912,201363456,191,35
1790275392429,258854912,201363456,191,35
1790275397447,257896448,199888896,172,17
1790275402457,257896448,199888896,170,17
1790275407474,259100672,201695232,195,39
1790275412485,259100672,201695232,195,39
1790275417489,257929216,199897088,170,17
1790275422503,257929216,199897088,172,17
1790275427518,259174400,201785344,196,40
1790275432537,259174400,201785344,196,40
