timestamp,pid,working_set,private_bytes,handle_count,thread_count,cpu_ms,egress_443,otlp_4317_engine,otlp_4317_gateway
2026-09-25T14:26:51.4824377-07:00,40276,251637760,170745856,193,37,417828.125,0,3,3
2026-09-25T14:26:57.1754485-07:00,40276,252084224,171819008,193,37,427515.625,0,3,3
2026-09-25T14:27:02.8446398-07:00,40276,255938560,177082368,192,37,440453.125,0,3,3
2026-09-25T14:27:08.4808587-07:00,40276,258129920,179253248,193,37,447234.375,0,3,3
2026-09-25T14:27:14.1503247-07:00,40276,256978944,178536448,193,37,456562.5,0,3,3
2026-09-25T14:27:19.7731193-07:00,40276,257056768,178634752,193,37,463687.5,0,3,3
2026-09-25T14:27:25.3896474-07:00,40276,257536000,179720192,193,37,476734.375,0,3,3
2026-09-25T14:27:31.1074193-07:00,40276,268165120,189796352,192,37,485750,0,3,3
2026-09-25T14:27:36.7130288-07:00,40276,258269184,180244480,193,37,492125,0,3,3
2026-09-25T14:27:42.3418312-07:00,40276,251809792,171266048,193,37,506640.625,0,3,3
2026-09-25T14:27:47.9815756-07:00,40276,254152704,173682688,193,40,513406.25,0,3,3
2026-09-25T14:27:53.6623827-07:00,40276,253378560,172584960,193,40,522703.125,0,3,3
2026-09-25T14:27:59.3196932-07:00,40276,250130432,169852928,192,40,536562.5,0,3,3
2026-09-25T14:28:04.9617549-07:00,40276,254459904,174518272,193,40,543296.875,0,3,3
2026-09-25T14:28:10.7065064-07:00,40276,253497344,173854720,193,40,552140.625,0,3,3
2026-09-25T14:28:16.4300601-07:00,40276,253616128,173879296,192,40,561187.5,0,3,3
2026-09-25T14:28:22.0520842-07:00,40276,259334144,182747136,193,40,572390.625,0,3,3
2026-09-25T14:28:27.6975498-07:00,40276,260362240,182378496,192,40,581875,0,3,3
2026-09-25T14:28:33.3418500-07:00,40276,259469312,181399552,193,40,588062.5,0,3,3
2026-09-25T14:28:39.0180155-07:00,40276,260345856,181817344,195,42,602031.25,0,3,3
2026-09-25T14:28:44.7531273-07:00,40276,260071424,180842496,195,42,610171.875,0,3,3
2026-09-25T14:28:50.3730554-07:00,40276,260612096,182538240,195,42,617609.375,0,3,3
