unix_ms,working_set_bytes,private_bytes,handle_count,thread_count
1790265912131,300990464,243302400,245,44
1790265913148,264929280,191389696,229,44
1790265914171,289914880,227426304,246,44
1790265915182,254554112,181518336,246,44
1790265916190,255430656,184844288,229,44
1790265917203,294371328,233680896,245,44
1790265918213,252665856,177700864,229,44
1790265919224,283295744,221061120,246,44
1790265920232,253194240,178348032,245,44
1790265921247,254423040,179957760,230,44
1790265922260,293810176,232390656,244,44
1790265923266,252731392,178548736,229,44
1790265924281,294002688,233398272,244,44
1790265925302,256638976,183754752,246,44
1790265926315,291139584,233836544,245,44
1790265927321,268050432,195477504,229,44
1790265928340,255905792,182657024,229,44
1790265929359,275734528,213909504,245,44
1790265930374,255008768,181252096,245,44
1790265931396,291332096,239722496,244,44
1790265932416,255975424,184164352,230,44
1790265933438,290316288,232050688,238,44
1790265934447,253915136,180195328,230,44
1790265935457,254595072,181231616,246,44
1790265936468,296226816,235261952,245,44
1790265937489,270655488,197099520,229,44
1790265938503,294797312,241352704,244,44
1790265939522,255139840,181477376,231,44
1790265940543,256528384,181563392,245,44
1790265941563,302764032,237056000,245,44
1790265942571,270561280,198631424,229,44
1790265943579,254959616,182763520,245,44
1790265944599,255737856,181284864,230,44
1790265945619,252350464,177270784,245,44
1790265946636,305836032,253132800,245,44
1790265947646,258502656,186478592,229,44
1790265948662,255541248,180834304,229,44
1790265949677,256258048,181440512,230,44
1790265950694,257110016,183652352,246,44
1790265951715,302514176,243179520,245,44
1790265952732,259624960,184078336,229,44
1790265953753,291516416,232566784,243,44
1790265954762,254529536,180473856,245,44
1790265955769,292769792,234663936,242,44
1790265956792,307003392,262406144,245,44
1790265957811,256557056,182116352,229,44
1790265958839,282042368,221777920,245,44
1790265959854,255082496,180953088,245,44
1790265960875,314019840,256008192,244,44
1790265961889,248889344,173072384,229,44
1790265962911,247996416,172281856,229,44
1790265963930,285761536,224837632,246,44
1790265964949,254447616,180375552,245,44
1790265965961,295432192,238370816,245,44
1790265966978,269275136,196354048,229,44
1790265967988,285294592,222973952,244,44
1790265969006,254558208,180031488,246,44
1790265970018,291606528,230055936,245,44
1790265971033,261025792,186851328,229,44
1790265972046,252526592,178450432,244,44
1790265973058,294412288,236089344,245,44
1790265974081,306679808,268017664,246,44
1790265975097,248008704,172838912,230,44
1790265976110,274173952,210919424,245,44
1790265977125,254578688,180985856,245,44
1790265978134,305881088,257486848,245,44
1790265979143,270753792,197672960,230,44
1790265980164,249712640,173883392,230,44
1790265981172,252882944,178548736,229,44
1790265982189,257703936,184274944,244,44
1790265983215,295059456,237780992,245,44
1790265984231,270643200,197603328,230,44
1790265985238,284135424,224129024,246,44
1790265986254,255279104,179986432,229,44
1790265987267,290177024,232222720,245,44
1790265988286,260055040,184205312,229,44
1790265989306,248991744,173117440,230,44
1790265990322,249188352,174166016,230,44
1790265991340,249188352,174166016,229,44
1790265992351,249188352,174166016,229,44
1790265993357,249204736,174166016,230,44
1790265994364,249204736,174166016,230,44
1790265995385,249159680,174030848,229,42
1790265996406,249159680,174034944,229,42
1790265997426,249159680,174034944,229,42
1790265998433,247701504,172003328,203,15
1790265999440,247701504,172003328,203,15
1790266000448,41267200,2019328,0,1
